100.0,102.0,104.0,106.0,108.0,110.0,112.0,114.0,116.0,118.0,120.0,122.0,124.0,126.0,128.0,130.0,132.0,134.0,136.0,138.0,140.0,142.0,144.0,146.0,148.0,150.0,152.0,154.0,156.0,158.0,160.0,162.0,164.0,166.0,168.0,170.0,172.0,174.0,176.0,178.0,180.0,182.0,184.0,186.0,188.0,190.0,192.0,194.0,196.0,198.0,200.0,202.0,204.0,206.0,208.0,210.0,212.0,214.0,216.0,218.0,220.0,222.0,224.0,226.0,228.0,230.0,232.0,234.0,236.0,238.0,240.0,242.0,244.0,246.0,248.0,250.0,252.0,254.0,256.0,258.0,260.0,262.0,264.0,266.0,268.0,270.0,272.0,274.0,276.0,278.0,280.0,282.0,284.0,286.0,288.0,290.0,292.0,294.0,296.0,298.0,
0.4,76,75,74,74,73,71,70,69,69,69,68,67,65,65,63,63,63,63,63,62,61,59,57,55,53,52,51,50,47,46,44,42,40,39,38,35,33,32,31,31,29,28,28,28,28,28,28,28,27,26,25,25,25,23,21,21,18,17,17,17,17,17,17,17,16,15,14,13,13,13,12,12,12,12,12,12,12,12,12,12,10,10,10,9,9,9,9,8,7,6,6,6,5,4,4,4,3,3,2,2,
0.42000002,76,75,74,74,73,71,70,69,69,69,68,67,65,65,63,63,63,63,63,62,61,59,57,55,53,52,51,50,47,46,44,42,40,39,38,35,33,32,31,31,29,28,28,28,28,28,28,28,27,26,25,25,25,23,21,21,18,17,17,17,17,17,17,17,16,15,14,13,13,13,12,12,12,12,12,12,12,12,12,12,10,10,10,9,9,9,9,8,7,6,6,6,5,4,4,4,3,3,2,2,
0.44000003,76,75,74,74,73,71,70,69,69,69,68,67,65,65,63,63,63,63,63,62,61,59,57,55,53,52,51,50,47,46,44,42,40,39,38,35,33,32,31,31,29,28,28,28,28,28,28,28,27,26,25,25,25,23,21,21,18,17,17,17,17,17,17,17,16,15,14,13,13,13,12,12,12,12,12,12,12,12,12,12,10,10,10,9,9,9,9,8,7,6,6,6,5,4,4,4,3,3,2,2,
0.46000004,76,75,74,74,73,71,70,69,69,69,68,67,65,65,63,63,63,63,63,62,61,59,57,55,53,52,51,50,47,46,44,42,40,39,38,35,33,32,31,31,29,28,28,28,28,28,28,28,27,26,25,25,25,23,21,21,18,17,17,17,17,17,17,17,16,15,14,13,13,13,12,12,12,12,12,12,12,12,12,12,10,10,10,9,9,9,9,8,7,6,6,6,5,4,4,4,3,3,2,2,
0.48000005,76,75,74,74,73,71,70,69,69,69,68,67,65,65,63,63,63,63,63,62,61,59,57,55,53,52,51,50,47,46,44,42,40,39,38,35,33,32,31,31,29,28,28,28,28,28,28,28,27,26,25,25,25,23,21,21,18,17,17,17,17,17,17,17,16,15,14,13,13,13,12,12,12,12,12,12,12,12,12,12,10,10,10,9,9,9,9,8,7,6,6,6,5,4,4,4,3,3,2,2,
0.50000006,76,75,74,74,73,71,70,69,69,69,68,67,65,65,63,63,63,63,63,62,61,59,57,55,53,52,51,50,47,46,44,42,40,39,38,35,33,32,31,31,29,28,28,28,28,28,28,28,27,26,25,25,25,23,21,21,18,17,17,17,17,17,17,17,16,15,14,13,13,13,12,12,12,12,12,12,12,12,12,12,10,10,10,9,9,9,9,8,7,6,6,6,5,4,4,4,3,3,2,2,
0.52000004,76,75,74,74,73,71,70,69,69,69,68,67,65,65,63,63,63,63,63,62,61,59,57,55,53,52,51,50,47,46,44,42,40,39,38,35,33,32,31,31,29,28,28,28,28,28,28,28,27,26,25,25,25,23,21,21,18,17,17,17,17,17,17,17,16,15,14,13,13,13,12,12,12,12,12,12,12,12,12,12,10,10,10,9,9,9,9,8,7,6,6,6,5,4,4,4,3,3,2,2,
0.54,76,75,74,74,73,71,70,69,69,69,68,67,65,65,63,63,63,63,63,62,61,59,57,55,53,52,51,50,47,46,44,42,40,39,38,35,33,32,31,31,29,28,28,28,28,28,28,28,27,26,25,25,25,23,21,21,18,17,17,17,17,17,17,17,16,15,14,13,13,13,12,12,12,12,12,12,12,12,12,12,10,10,10,9,9,9,9,8,7,6,6,6,5,4,4,4,3,3,2,2,
0.56,76,75,74,74,73,71,70,69,69,69,68,67,65,65,63,63,63,63,63,62,61,59,57,55,53,52,51,50,47,46,44,42,40,39,38,35,33,32,31,31,29,28,28,28,28,28,28,28,27,26,25,25,25,23,21,21,18,17,17,17,17,17,17,17,16,15,14,13,13,13,12,12,12,12,12,12,12,12,12,12,10,10,10,9,9,9,9,8,7,6,6,6,5,4,4,4,3,3,2,2,
0.58,76,75,74,74,73,71,70,69,69,69,68,67,65,65,63,63,63,63,63,62,61,59,57,55,53,52,51,50,47,46,44,42,40,39,38,35,33,32,31,31,29,28,28,28,28,28,28,28,27,26,25,25,25,23,21,21,18,17,17,17,17,17,17,17,16,15,14,13,13,13,12,12,12,12,12,12,12,12,12,12,10,10,10,9,9,9,9,8,7,6,6,6,5,4,4,4,3,3,2,2,
0.59999996,76,75,74,74,73,71,70,69,69,69,68,67,65,65,63,63,63,63,63,62,61,59,57,55,53,52,51,50,47,46,44,42,40,39,38,35,33,32,31,31,29,28,28,28,28,28,28,28,27,26,25,25,25,23,21,21,18,17,17,17,17,17,17,17,16,15,14,13,13,13,12,12,12,12,12,12,12,12,12,12,10,10,10,9,9,9,9,8,7,6,6,6,5,4,4,4,3,3,2,2,
0.61999995,76,75,74,74,73,71,70,69,69,69,68,67,65,65,63,63,63,63,63,62,61,59,57,55,53,52,51,50,47,46,44,42,40,39,38,35,33,32,31,31,29,28,28,28,28,28,28,28,27,26,25,25,25,23,21,21,18,17,17,17,17,17,17,17,16,15,14,13,13,13,12,12,12,12,12,12,12,12,12,12,10,10,10,9,9,9,9,8,7,6,6,6,5,4,4,4,3,3,2,2,
0.6399999,76,75,74,74,73,71,70,69,69,69,68,67,65,65,63,63,63,63,63,62,61,59,57,55,53,52,51,50,47,46,44,42,40,39,38,35,33,32,31,31,29,28,28,28,28,28,28,28,27,26,25,25,25,23,21,21,18,17,17,17,17,17,17,17,16,15,14,13,13,13,12,12,12,12,12,12,12,12,12,12,10,10,10,9,9,9,9,8,7,6,6,6,5,4,4,4,3,3,2,2,
0.6599999,76,75,74,74,73,71,70,69,69,69,68,67,65,65,63,63,63,63,63,62,61,59,57,55,53,52,51,50,47,46,44,42,40,39,38,35,33,32,31,31,29,28,28,28,28,28,28,28,27,26,25,25,25,23,21,21,18,17,17,17,17,17,17,17,16,15,14,13,13,13,12,12,12,12,12,12,12,12,12,12,10,10,10,9,9,9,9,8,7,6,6,6,5,4,4,4,3,3,2,2,
0.6799999,76,75,74,74,73,71,70,69,69,69,68,67,65,65,63,63,63,63,63,62,61,59,57,55,53,52,51,50,47,46,44,42,40,39,38,35,33,32,31,31,29,28,28,28,28,28,28,28,27,26,25,25,25,23,21,21,18,17,17,17,17,17,17,17,16,15,14,13,13,13,12,12,12,12,12,12,12,12,12,12,10,10,10,9,9,9,9,8,7,6,6,6,5,4,4,4,3,3,2,2,
0.69999987,76,75,74,74,73,71,70,69,69,69,68,67,65,65,63,63,63,63,63,62,61,59,57,55,53,52,51,50,47,46,44,42,40,39,38,35,33,32,31,31,29,28,28,28,28,28,28,28,27,26,25,25,25,23,21,21,18,17,17,17,17,17,17,17,16,15,14,13,13,13,12,12,12,12,12,12,12,12,12,12,10,10,10,9,9,9,9,8,7,6,6,6,5,4,4,4,3,3,2,2,
0.71999985,76,75,74,74,73,71,70,69,69,69,68,67,65,65,63,63,63,63,63,62,61,59,57,55,53,52,51,50,47,46,44,42,40,39,38,35,33,32,31,31,29,28,28,28,28,28,28,28,27,26,25,25,25,23,21,21,18,17,17,17,17,17,17,17,16,15,14,13,13,13,12,12,12,12,12,12,12,12,12,12,10,10,10,9,9,9,9,8,7,6,6,6,5,4,4,4,3,3,2,2,
0.73999983,76,75,74,74,73,71,70,69,69,69,68,67,65,65,63,63,63,63,63,62,61,59,57,55,53,52,51,50,47,46,44,42,40,39,38,35,33,32,31,31,29,28,28,28,28,28,28,28,27,26,25,25,25,23,21,21,18,17,17,17,17,17,17,17,16,15,14,13,13,13,12,12,12,12,12,12,12,12,12,12,10,10,10,9,9,9,9,8,7,6,6,6,5,4,4,4,3,3,2,2,
0.7599998,76,75,74,74,73,71,70,69,69,69,68,67,65,65,63,63,63,63,63,62,61,59,57,55,53,52,51,50,47,46,44,42,40,39,38,35,33,32,31,31,29,28,28,28,28,28,28,28,27,26,25,25,25,23,21,21,18,17,17,17,17,17,17,17,16,15,14,13,13,13,12,12,12,12,12,12,12,12,12,12,10,10,10,9,9,9,9,8,7,6,6,6,5,4,4,4,3,3,2,2,
0.7799998,76,75,74,74,73,71,70,69,69,69,68,67,65,65,63,63,63,63,63,62,61,59,57,55,53,52,51,50,47,46,44,42,40,39,38,35,33,32,31,31,29,28,28,28,28,28,28,28,27,26,25,25,25,23,21,21,18,17,17,17,17,17,17,17,16,15,14,13,13,13,12,12,12,12,12,12,12,12,12,12,10,10,10,9,9,9,9,8,7,6,6,6,5,4,4,4,3,3,2,2,
0.7999998,75,74,73,73,72,70,69,68,68,68,67,66,64,64,62,62,62,62,62,61,60,59,57,55,53,52,51,50,47,46,44,42,40,39,38,35,33,32,31,31,29,28,28,28,28,28,28,28,27,26,25,25,25,23,21,21,18,17,17,17,17,17,17,17,16,15,14,13,13,13,12,12,12,12,12,12,12,12,12,12,10,10,10,9,9,9,9,8,7,6,6,6,5,4,4,4,3,3,2,2,
0.81999975,75,74,73,73,72,70,69,68,68,68,67,66,64,64,62,62,62,62,62,61,60,59,57,55,53,52,51,50,47,46,44,42,40,39,38,35,33,32,31,31,29,28,28,28,28,28,28,28,27,26,25,25,25,23,21,21,18,17,17,17,17,17,17,17,16,15,14,13,13,13,12,12,12,12,12,12,12,12,12,12,10,10,10,9,9,9,9,8,7,6,6,6,5,4,4,4,3,3,2,2,
0.83999974,75,74,73,73,72,70,69,68,68,68,67,66,64,64,62,62,62,62,62,61,60,59,57,55,53,52,51,50,47,46,44,42,40,39,38,35,33,32,31,31,29,28,28,28,28,28,28,28,27,26,25,25,25,23,21,21,18,17,17,17,17,17,17,17,16,15,14,13,13,13,12,12,12,12,12,12,12,12,12,12,10,10,10,9,9,9,9,8,7,6,6,6,5,4,4,4,3,3,2,2,
0.8599997,75,74,73,73,72,70,69,68,68,68,67,66,64,64,62,62,62,62,62,61,60,59,57,55,53,52,51,50,47,46,44,42,40,39,38,35,33,32,31,31,29,28,28,28,28,28,28,28,27,26,25,25,25,23,21,21,18,17,17,17,17,17,17,17,16,15,14,13,13,13,12,12,12,12,12,12,12,12,12,12,10,10,10,9,9,9,9,8,7,6,6,6,5,4,4,4,3,3,2,2,
0.8799997,75,74,73,73,72,70,69,68,68,68,67,66,64,64,62,62,62,62,62,61,60,59,57,55,53,52,51,50,47,46,44,42,40,39,38,35,33,32,31,31,29,28,28,28,28,28,28,28,27,26,25,25,25,23,21,21,18,17,17,17,17,17,17,17,16,15,14,13,13,13,12,12,12,12,12,12,12,12,12,12,10,10,10,9,9,9,9,8,7,6,6,6,5,4,4,4,3,3,2,2,
0.8999997,75,74,73,73,72,70,69,68,68,68,67,66,64,64,62,62,62,62,62,61,60,59,57,55,53,52,51,50,47,46,44,42,40,39,38,35,33,32,31,31,29,28,28,28,28,28,28,28,27,26,25,25,25,23,21,21,18,17,17,17,17,17,17,17,16,15,14,13,13,13,12,12,12,12,12,12,12,12,12,12,10,10,10,9,9,9,9,8,7,6,6,6,5,4,4,4,3,3,2,2,
0.91999966,71,70,70,70,70,68,67,66,66,66,65,65,63,63,61,61,61,61,61,60,59,58,56,54,52,51,50,49,47,46,44,42,40,39,38,35,33,32,31,31,29,28,28,28,28,28,28,28,27,26,25,25,25,23,21,21,18,17,17,17,17,17,17,17,16,15,14,13,13,13,12,12,12,12,12,12,12,12,12,12,10,10,10,9,9,9,9,8,7,6,6,6,5,4,4,4,3,3,2,2,
0.93999964,70,69,69,69,69,67,66,65,65,65,64,64,62,62,60,60,60,60,60,59,58,57,56,54,52,51,50,49,47,46,44,42,40,39,38,35,33,32,31,31,29,28,28,28,28,28,28,28,27,26,25,25,25,23,21,21,18,17,17,17,17,17,17,17,16,15,14,13,13,13,12,12,12,12,12,12,12,12,12,12,10,10,10,9,9,9,9,8,7,6,6,6,5,4,4,4,3,3,2,2,
0.9599996,68,67,67,67,67,66,65,64,64,64,63,63,61,61,59,59,59,59,59,58,57,56,55,53,51,50,49,48,46,45,43,41,39,38,37,35,33,32,31,31,29,28,28,28,28,28,28,28,27,26,25,25,25,23,21,21,18,17,17,17,17,17,17,17,16,15,14,13,13,13,12,12,12,12,12,12,12,12,12,12,10,10,10,9,9,9,9,8,7,6,6,6,5,4,4,4,3,3,2,2,
0.9799996,66,65,65,65,65,64,63,62,62,62,61,61,59,59,57,57,57,57,57,56,55,54,53,52,50,49,48,47,45,44,42,40,38,38,37,35,33,32,31,31,29,28,28,28,28,28,28,28,27,26,25,25,25,23,21,21,18,17,17,17,17,17,17,17,16,15,14,13,13,13,12,12,12,12,12,12,12,12,12,12,10,10,10,9,9,9,9,8,7,6,6,6,5,4,4,4,3,3,2,2,
0.9999996,65,64,64,64,64,63,62,61,61,61,60,60,58,58,56,56,56,56,56,55,54,53,52,51,49,48,47,46,45,44,42,40,38,38,37,35,33,32,31,31,29,28,28,28,28,28,28,28,27,26,25,25,25,23,21,21,18,17,17,17,17,17,17,17,16,15,14,13,13,13,12,12,12,12,12,12,12,12,12,12,10,10,10,9,9,9,9,8,7,6,6,6,5,4,4,4,3,3,2,2,
1.0199996,64,63,63,63,63,63,62,61,61,61,60,60,58,58,56,56,56,56,56,55,54,53,52,51,49,48,47,46,45,44,42,40,38,38,37,35,33,32,31,31,29,28,28,28,28,28,28,28,27,26,25,25,25,23,21,21,18,17,17,17,17,17,17,17,16,15,14,13,13,13,12,12,12,12,12,12,12,12,12,12,10,10,10,9,9,9,9,8,7,6,6,6,5,4,4,4,3,3,2,2,
1.0399996,63,62,62,62,62,62,61,60,60,60,59,59,57,57,55,55,55,55,55,54,53,52,51,50,49,48,47,46,45,44,42,40,38,38,37,35,33,32,31,31,29,28,28,28,28,28,28,28,27,26,25,25,25,23,21,21,18,17,17,17,17,17,17,17,16,15,14,13,13,13,12,12,12,12,12,12,12,12,12,12,10,10,10,9,9,9,9,8,7,6,6,6,5,4,4,4,3,3,2,2,
1.0599996,62,61,61,61,61,61,60,59,59,59,58,58,56,56,54,54,54,54,54,53,53,52,51,50,49,48,47,46,45,44,42,40,38,38,37,35,33,32,31,31,29,28,28,28,28,28,28,28,27,26,25,25,25,23,21,21,18,17,17,17,17,17,17,17,16,15,14,13,13,13,12,12,12,12,12,12,12,12,12,12,10,10,10,9,9,9,9,8,7,6,6,6,5,4,4,4,3,3,2,2,
1.0799996,60,59,59,59,59,59,58,57,57,57,56,56,54,54,52,52,52,52,52,51,51,50,49,48,48,48,47,46,45,44,42,40,38,38,37,35,33,32,31,31,29,28,28,28,28,28,28,28,27,26,25,25,25,23,21,21,18,17,17,17,17,17,17,17,16,15,14,13,13,13,12,12,12,12,12,12,12,12,12,12,10,10,10,9,9,9,9,8,7,6,6,6,5,4,4,4,3,3,2,2,
1.0999995,58,57,57,57,57,57,56,55,55,55,54,54,52,52,50,50,50,50,50,50,50,49,48,47,47,47,46,45,44,43,41,39,38,38,37,35,33,32,31,31,29,28,28,28,28,28,28,28,27,26,25,25,25,23,21,21,18,17,17,17,17,17,17,17,16,15,14,13,13,13,12,12,12,12,12,12,12,12,12,12,10,10,10,9,9,9,9,8,7,6,6,6,5,4,4,4,3,3,2,2,
1.1199995,56,55,55,55,55,55,54,53,53,53,53,53,51,51,49,49,49,49,49,49,49,48,47,46,46,46,45,44,43,42,40,38,37,37,36,34,33,32,31,31,29,28,28,28,28,28,28,28,27,26,25,25,25,23,21,21,18,17,17,17,17,17,17,17,16,15,14,13,13,13,12,12,12,12,12,12,12,12,12,12,10,10,10,9,9,9,9,8,7,6,6,6,5,4,4,4,3,3,2,2,
1.1399995,56,55,55,55,55,55,54,53,53,53,53,53,51,51,49,49,49,49,49,49,49,48,47,46,46,46,45,44,43,42,40,38,37,37,36,34,33,32,31,31,29,28,28,28,28,28,28,28,27,26,25,25,25,23,21,21,18,17,17,17,17,17,17,17,16,15,14,13,13,13,12,12,12,12,12,12,12,12,12,12,10,10,10,9,9,9,9,8,7,6,6,6,5,4,4,4,3,3,2,2,
1.1599995,54,53,53,53,53,53,52,51,51,51,51,51,49,49,48,48,48,48,48,48,48,47,46,45,45,45,44,43,42,41,39,37,36,36,35,34,33,32,31,31,29,28,28,28,28,28,28,28,27,26,25,25,25,23,21,21,18,17,17,17,17,17,17,17,16,15,14,13,13,13,12,12,12,12,12,12,12,12,12,12,10,10,10,9,9,9,9,8,7,6,6,6,5,4,4,4,3,3,2,2,
1.1799995,53,52,52,52,52,52,51,50,50,50,50,50,48,48,47,47,47,47,47,47,47,46,45,44,44,44,43,42,42,41,39,37,36,36,35,34,33,32,31,31,29,28,28,28,28,28,28,28,27,26,25,25,25,23,21,21,18,17,17,17,17,17,17,17,16,15,14,13,13,13,12,12,12,12,12,12,12,12,12,12,10,10,10,9,9,9,9,8,7,6,6,6,5,4,4,4,3,3,2,2,
1.1999995,53,52,52,52,52,52,51,50,50,50,50,50,48,48,47,47,47,47,47,47,47,46,45,44,44,44,43,42,42,41,39,37,36,36,35,34,33,32,31,31,29,28,28,28,28,28,28,28,27,26,25,25,25,23,21,21,18,17,17,17,17,17,17,17,16,15,14,13,13,13,12,12,12,12,12,12,12,12,12,12,10,10,10,9,9,9,9,8,7,6,6,6,5,4,4,4,3,3,2,2,
1.2199994,52,51,51,51,51,51,50,49,49,49,49,49,47,47,46,46,46,46,46,46,46,45,44,43,43,43,42,41,41,40,38,36,35,35,35,34,33,32,31,31,29,28,28,28,28,28,28,28,27,26,25,25,25,23,21,21,18,17,17,17,17,17,17,17,16,15,14,13,13,13,12,12,12,12,12,12,12,12,12,12,10,10,10,9,9,9,9,8,7,6,6,6,5,4,4,4,3,3,2,2,
1.2399994,50,49,49,49,49,49,48,47,47,47,47,47,45,45,44,44,44,44,44,44,44,44,43,42,42,42,41,40,40,39,37,35,34,34,34,33,32,31,30,30,29,28,28,28,28,28,28,28,27,26,25,25,25,23,21,21,18,17,17,17,17,17,17,17,16,15,14,13,13,13,12,12,12,12,12,12,12,12,12,12,10,10,10,9,9,9,9,8,7,6,6,6,5,4,4,4,3,3,2,2,
1.2599994,50,49,49,49,49,49,48,47,47,47,47,47,45,45,44,44,44,44,44,44,44,44,43,42,42,42,41,40,40,39,37,35,34,34,34,33,32,31,30,30,29,28,28,28,28,28,28,28,27,26,25,25,25,23,21,21,18,17,17,17,17,17,17,17,16,15,14,13,13,13,12,12,12,12,12,12,12,12,12,12,10,10,10,9,9,9,9,8,7,6,6,6,5,4,4,4,3,3,2,2,
1.2799994,49,48,48,48,48,48,47,47,47,47,47,47,45,45,44,44,44,44,44,44,44,44,43,42,42,42,41,40,40,39,37,35,34,34,34,33,32,31,30,30,29,28,28,28,28,28,28,28,27,26,25,25,25,23,21,21,18,17,17,17,17,17,17,17,16,15,14,13,13,13,12,12,12,12,12,12,12,12,12,12,10,10,10,9,9,9,9,8,7,6,6,6,5,4,4,4,3,3,2,2,
